pais_id,pais,año,mes,ccp,producto,distribución,unidad_med_distribución_id,unidad_med_distribución,consumo_per_cápita,uni_med_consumu_id,uni_med_consumo _per_capita
32,Argentina,2013,1,22251,Quesos de alta humedad (pasta blanda),21020.81,t,Toneladas,0.51,kg,Kilogramos
32,Argentina,2013,1,22251,Queso fundido,649.58,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,1,22222,Dulce de leche,10109.76,t,Toneladas,0.25,kg,Kilogramos
32,Argentina,2013,1,22120,Crema,3334.32,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2013,1,22222,Leche condensada,469.29,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2013,1,22241,Manteca,2456.71,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2013,1,22230,Yogur ,50194.64,t,Toneladas,1.23,kg,Kilogramos
32,Argentina,2013,1,22290,Postres lacteos y flanes,4334.14,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2013,2,22211,Leche en polvo entera ,2630.63,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2013,2,22212,Leche en polvo descremada,466.03,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2013,2,22251,Quesos de baja humedad (pasta dura),3202.3,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2013,2,22251,Quesos de mediana humedad (pasta semidura),13713.69,t,Toneladas,0.33,kg,Kilogramos
32,Argentina,2013,2,22251,Quesos de alta humedad (pasta blanda),18644.97,t,Toneladas,0.45,kg,Kilogramos
32,Argentina,2013,2,22251,Queso fundido,1560.55,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2013,2,22222,Dulce de leche,10296.99,t,Toneladas,0.25,kg,Kilogramos
32,Argentina,2013,2,22120,Crema,3065.12,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2013,2,22222,Leche condensada,566.12,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2013,2,22241,Manteca,2647.47,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2013,2,22230,Yogur ,46479.83,t,Toneladas,1.13,kg,Kilogramos
32,Argentina,2013,2,22290,Postres lacteos y flanes,4281.91,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2013,3,22211,Leche en polvo entera ,3620.43,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2013,3,22212,Leche en polvo descremada,904.19,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,3,22251,Quesos de baja humedad (pasta dura),5263.63,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2013,3,22251,Quesos de mediana humedad (pasta semidura),15066.61,t,Toneladas,0.37,kg,Kilogramos
32,Argentina,2013,3,22251,Quesos de alta humedad (pasta blanda),22213.02,t,Toneladas,0.54,kg,Kilogramos
32,Argentina,2013,3,22251,Queso fundido,1345.78,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2013,3,22222,Dulce de leche,12247.53,t,Toneladas,0.3,kg,Kilogramos
32,Argentina,2013,3,22120,Crema,3341.78,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2013,3,22222,Leche condensada,677.54,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,3,22241,Manteca,2271.02,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2013,3,22230,Yogur ,41909.03,t,Toneladas,1.02,kg,Kilogramos
32,Argentina,2013,3,22290,Postres lacteos y flanes,4543.35,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2013,4,22211,Leche en polvo entera ,6573.7,t,Toneladas,0.16,kg,Kilogramos
32,Argentina,2013,4,22212,Leche en polvo descremada,588.16,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2013,4,22251,Quesos de baja humedad (pasta dura),5066.94,t,Toneladas,0.12,kg,Kilogramos
32,Argentina,2013,4,22251,Quesos de mediana humedad (pasta semidura),14099.1,t,Toneladas,0.34,kg,Kilogramos
32,Argentina,2013,4,22251,Quesos de alta humedad (pasta blanda),21623.44,t,Toneladas,0.53,kg,Kilogramos
32,Argentina,2013,4,22251,Queso fundido,1257.05,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2013,4,22222,Dulce de leche,11278.48,t,Toneladas,0.27,kg,Kilogramos
32,Argentina,2013,4,22120,Crema,3070.07,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2013,4,22222,Leche condensada,776.18,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,4,22241,Manteca,3146.7,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2013,4,22230,Yogur ,38606.42,t,Toneladas,0.94,kg,Kilogramos
32,Argentina,2013,4,22290,Postres lacteos y flanes,4402.7,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2013,5,22211,Leche en polvo entera ,6182.48,t,Toneladas,0.15,kg,Kilogramos
32,Argentina,2013,5,22212,Leche en polvo descremada,1339.38,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2013,5,22251,Quesos de baja humedad (pasta dura),6665,t,Toneladas,0.16,kg,Kilogramos
32,Argentina,2013,5,22251,Quesos de mediana humedad (pasta semidura),15565.27,t,Toneladas,0.38,kg,Kilogramos
32,Argentina,2013,5,22251,Quesos de alta humedad (pasta blanda),24233.64,t,Toneladas,0.59,kg,Kilogramos
32,Argentina,2013,5,22251,Queso fundido,1012.52,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,5,22222,Dulce de leche,10680.95,t,Toneladas,0.26,kg,Kilogramos
32,Argentina,2013,5,22120,Crema,3266.56,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2013,5,22222,Leche condensada,814.01,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,5,22241,Manteca,2965.09,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2013,5,22230,Yogur ,33339.51,t,Toneladas,0.81,kg,Kilogramos
32,Argentina,2013,5,22290,Postres lacteos y flanes,4702.9,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2013,6,22211,Leche en polvo entera ,3987.93,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2013,6,22212,Leche en polvo descremada,449.23,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2013,6,22251,Quesos de baja humedad (pasta dura),5066.6,t,Toneladas,0.12,kg,Kilogramos
32,Argentina,2013,6,22251,Quesos de mediana humedad (pasta semidura),12985.53,t,Toneladas,0.32,kg,Kilogramos
32,Argentina,2013,6,22251,Quesos de alta humedad (pasta blanda),22237.13,t,Toneladas,0.54,kg,Kilogramos
32,Argentina,2013,6,22251,Queso fundido,1062.55,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2013,6,22222,Dulce de leche,11887.71,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2013,6,22120,Crema,3651.84,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2013,6,22222,Leche condensada,695.25,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,6,22241,Manteca,3234.54,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2013,6,22230,Yogur ,30848.63,t,Toneladas,0.75,kg,Kilogramos
32,Argentina,2013,6,22290,Postres lacteos y flanes,4475.36,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2013,7,22211,Leche en polvo entera ,5680.22,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2013,7,22212,Leche en polvo descremada,1419.78,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2013,7,22251,Quesos de baja humedad (pasta dura),5433.75,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2013,7,22251,Quesos de mediana humedad (pasta semidura),14782.57,t,Toneladas,0.36,kg,Kilogramos
32,Argentina,2013,7,22251,Quesos de alta humedad (pasta blanda),22727.5,t,Toneladas,0.55,kg,Kilogramos
32,Argentina,2013,7,22251,Queso fundido,1274.45,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2013,7,22222,Dulce de leche,12002.78,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2013,7,22120,Crema,3892.64,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2013,7,22222,Leche condensada,507.94,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2013,7,22241,Manteca,4771.16,t,Toneladas,0.12,kg,Kilogramos
32,Argentina,2013,7,22230,Yogur ,31932.5,t,Toneladas,0.78,kg,Kilogramos
32,Argentina,2013,7,22290,Postres lacteos y flanes,4696.79,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2013,8,22211,Leche en polvo entera ,5385.2,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2013,8,22212,Leche en polvo descremada,814.2,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,8,22251,Quesos de baja humedad (pasta dura),4714.71,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2013,8,22251,Quesos de mediana humedad (pasta semidura),13346.38,t,Toneladas,0.32,kg,Kilogramos
32,Argentina,2013,8,22251,Quesos de alta humedad (pasta blanda),20502.62,t,Toneladas,0.5,kg,Kilogramos
32,Argentina,2013,8,22251,Queso fundido,1158.52,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2013,8,22222,Dulce de leche,12682.51,t,Toneladas,0.31,kg,Kilogramos
32,Argentina,2013,8,22120,Crema,3845.37,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2013,8,22222,Leche condensada,663.72,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,8,22241,Manteca,3064.13,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2013,8,22230,Yogur ,35801.94,t,Toneladas,0.87,kg,Kilogramos
32,Argentina,2013,8,22290,Postres lacteos y flanes,5032.85,t,Toneladas,0.12,kg,Kilogramos
32,Argentina,2013,9,22211,Leche en polvo entera ,7198.62,t,Toneladas,0.17,kg,Kilogramos
32,Argentina,2013,9,22212,Leche en polvo descremada,1432.24,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2013,9,22251,Quesos de baja humedad (pasta dura),5229.06,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2013,9,22251,Quesos de mediana humedad (pasta semidura),12640.48,t,Toneladas,0.31,kg,Kilogramos
32,Argentina,2013,9,22251,Quesos de alta humedad (pasta blanda),22554.33,t,Toneladas,0.55,kg,Kilogramos
32,Argentina,2013,9,22251,Queso fundido,1187.71,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2013,9,22222,Dulce de leche,10915.53,t,Toneladas,0.26,kg,Kilogramos
32,Argentina,2013,9,22120,Crema,4041.09,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2013,9,22222,Leche condensada,788.91,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,9,22241,Manteca,1956.16,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2013,9,22230,Yogur ,36640.26,t,Toneladas,0.89,kg,Kilogramos
32,Argentina,2013,9,22290,Postres lacteos y flanes,4396.81,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2013,10,22211,Leche en polvo entera ,6607.87,t,Toneladas,0.16,kg,Kilogramos
32,Argentina,2013,10,22212,Leche en polvo descremada,1744.22,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2013,10,22251,Quesos de baja humedad (pasta dura),6275.55,t,Toneladas,0.15,kg,Kilogramos
32,Argentina,2013,10,22251,Quesos de mediana humedad (pasta semidura),16519.47,t,Toneladas,0.4,kg,Kilogramos
32,Argentina,2013,10,22251,Quesos de alta humedad (pasta blanda),25785.08,t,Toneladas,0.63,kg,Kilogramos
32,Argentina,2013,10,22251,Queso fundido,723.4,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,10,22222,Dulce de leche,10300.85,t,Toneladas,0.25,kg,Kilogramos
32,Argentina,2013,10,22120,Crema,4484.29,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2013,10,22222,Leche condensada,559,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2013,10,22241,Manteca,2508.18,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2013,10,22230,Yogur ,46235.18,t,Toneladas,1.12,kg,Kilogramos
32,Argentina,2013,10,22290,Postres lacteos y flanes,4593.25,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2013,11,22211,Leche en polvo entera ,8967.75,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2013,11,22212,Leche en polvo descremada,1630.91,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2013,11,22251,Quesos de baja humedad (pasta dura),3282.79,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2013,11,22251,Quesos de mediana humedad (pasta semidura),14628.99,t,Toneladas,0.35,kg,Kilogramos
32,Argentina,2013,11,22251,Quesos de alta humedad (pasta blanda),20608.28,t,Toneladas,0.5,kg,Kilogramos
32,Argentina,2013,11,22251,Queso fundido,1101.27,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2013,11,22222,Dulce de leche,9382.42,t,Toneladas,0.23,kg,Kilogramos
32,Argentina,2013,11,22120,Crema,3884.12,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2013,11,22222,Leche condensada,854.75,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2013,11,22241,Manteca,2252.01,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2013,11,22230,Yogur ,45699.88,t,Toneladas,1.11,kg,Kilogramos
32,Argentina,2013,11,22290,Postres lacteos y flanes,4136.76,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2013,12,22211,Leche en polvo entera ,1997.43,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2013,12,22212,Leche en polvo descremada,-249.01,t,Toneladas,0,kg,Kilogramos
32,Argentina,2013,12,22251,Quesos de baja humedad (pasta dura),4292.7,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2013,12,22251,Quesos de mediana humedad (pasta semidura),16379.18,t,Toneladas,0.4,kg,Kilogramos
32,Argentina,2013,12,22251,Quesos de alta humedad (pasta blanda),20516.32,t,Toneladas,0.5,kg,Kilogramos
32,Argentina,2013,12,22251,Queso fundido,1280.62,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2013,12,22222,Dulce de leche,9401.57,t,Toneladas,0.23,kg,Kilogramos
32,Argentina,2013,12,22120,Crema,3980.51,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2013,12,22222,Leche condensada,363.37,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2013,12,22241,Manteca,1931.71,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2013,12,22230,Yogur ,46863.83,t,Toneladas,1.14,kg,Kilogramos
32,Argentina,2013,12,22290,Postres lacteos y flanes,3468.8,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,1,22230,Yogur ,50785.9,t,Toneladas,1.24,kg,Kilogramos
32,Argentina,2014,1,22290,Postres lacteos y flanes,3977.82,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2014,1,22211,Leche en polvo entera ,6185.74,t,Toneladas,0.15,kg,Kilogramos
32,Argentina,2014,1,22212,Leche en polvo descremada,794.6,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,1,22251,Quesos de baja humedad (pasta dura),5458.56,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2014,1,22251,Quesos de mediana humedad (pasta semidura),19045.18,t,Toneladas,0.46,kg,Kilogramos
32,Argentina,2014,1,22251,Quesos de alta humedad (pasta blanda),20213.54,t,Toneladas,0.49,kg,Kilogramos
32,Argentina,2014,1,22251,Queso fundido,1003.69,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,1,22222,Dulce de leche,9509.73,t,Toneladas,0.23,kg,Kilogramos
32,Argentina,2014,1,22120,Crema,3535.04,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,1,22222,Leche condensada,670.22,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,1,22241,Manteca,2549.37,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2014,2,22230,Yogur ,40639.73,t,Toneladas,0.99,kg,Kilogramos
32,Argentina,2014,2,22290,Postres lacteos y flanes,3805.4,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,2,22211,Leche en polvo entera ,4690.35,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2014,2,22212,Leche en polvo descremada,1309.49,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2014,2,22251,Quesos de baja humedad (pasta dura),4428.26,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2014,2,22251,Quesos de mediana humedad (pasta semidura),16297.36,t,Toneladas,0.39,kg,Kilogramos
32,Argentina,2014,2,22251,Quesos de alta humedad (pasta blanda),21474.52,t,Toneladas,0.52,kg,Kilogramos
32,Argentina,2014,2,22251,Queso fundido,1377.44,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2014,2,22222,Dulce de leche,10348.61,t,Toneladas,0.25,kg,Kilogramos
32,Argentina,2014,2,22120,Crema,3424.18,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,2,22222,Leche condensada,641.14,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,2,22241,Manteca,2662.3,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2014,3,22230,Yogur ,39131.52,t,Toneladas,0.95,kg,Kilogramos
32,Argentina,2014,3,22290,Postres lacteos y flanes,3916.54,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2014,3,22211,Leche en polvo entera ,4549.51,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2014,3,22212,Leche en polvo descremada,1092.69,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2014,3,22251,Quesos de baja humedad (pasta dura),5018.93,t,Toneladas,0.12,kg,Kilogramos
32,Argentina,2014,3,22251,Quesos de mediana humedad (pasta semidura),14900.77,t,Toneladas,0.36,kg,Kilogramos
32,Argentina,2014,3,22251,Quesos de alta humedad (pasta blanda),23957.37,t,Toneladas,0.58,kg,Kilogramos
32,Argentina,2014,3,22251,Queso fundido,1789.42,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2014,3,22222,Dulce de leche,11796.74,t,Toneladas,0.28,kg,Kilogramos
32,Argentina,2014,3,22120,Crema,3118.8,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,3,22222,Leche condensada,613.4,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2014,3,22241,Manteca,2415.22,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2014,4,22230,Yogur ,34879,t,Toneladas,0.85,kg,Kilogramos
32,Argentina,2014,4,22290,Postres lacteos y flanes,3662.16,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,4,22211,Leche en polvo entera ,4202.09,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2014,4,22212,Leche en polvo descremada,1135.03,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2014,4,22251,Quesos de baja humedad (pasta dura),4712.55,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2014,4,22251,Quesos de mediana humedad (pasta semidura),11866.02,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2014,4,22251,Quesos de alta humedad (pasta blanda),21661.97,t,Toneladas,0.52,kg,Kilogramos
32,Argentina,2014,4,22251,Queso fundido,1199.3,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2014,4,22222,Dulce de leche,11607.39,t,Toneladas,0.28,kg,Kilogramos
32,Argentina,2014,4,22120,Crema,3256.35,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,4,22222,Leche condensada,800.63,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,4,22241,Manteca,3535.74,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,5,22230,Yogur ,32552.24,t,Toneladas,0.79,kg,Kilogramos
32,Argentina,2014,5,22290,Postres lacteos y flanes,3719.9,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,5,22211,Leche en polvo entera ,3514.62,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,5,22212,Leche en polvo descremada,1633.01,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2014,5,22251,Quesos de baja humedad (pasta dura),6285.65,t,Toneladas,0.15,kg,Kilogramos
32,Argentina,2014,5,22251,Quesos de mediana humedad (pasta semidura),12616.77,t,Toneladas,0.3,kg,Kilogramos
32,Argentina,2014,5,22251,Quesos de alta humedad (pasta blanda),25419.79,t,Toneladas,0.61,kg,Kilogramos
32,Argentina,2014,5,22251,Queso fundido,1176.87,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2014,5,22222,Dulce de leche,10243.19,t,Toneladas,0.25,kg,Kilogramos
32,Argentina,2014,5,22120,Crema,3137.21,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,5,22222,Leche condensada,850.97,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,5,22241,Manteca,3243.83,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,6,22230,Yogur ,28332.72,t,Toneladas,0.69,kg,Kilogramos
32,Argentina,2014,6,22290,Postres lacteos y flanes,3695.43,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,6,22211,Leche en polvo entera ,5439.95,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2014,6,22212,Leche en polvo descremada,970.38,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,6,22251,Quesos de baja humedad (pasta dura),5336.07,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2014,6,22251,Quesos de mediana humedad (pasta semidura),11845.3,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2014,6,22251,Quesos de alta humedad (pasta blanda),23080.47,t,Toneladas,0.56,kg,Kilogramos
32,Argentina,2014,6,22251,Queso fundido,1407.74,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2014,6,22222,Dulce de leche,12404.98,t,Toneladas,0.3,kg,Kilogramos
32,Argentina,2014,6,22120,Crema,3267.69,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,6,22222,Leche condensada,795.51,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,6,22241,Manteca,3236.72,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,7,22230,Yogur ,30272.73,t,Toneladas,0.74,kg,Kilogramos
32,Argentina,2014,7,22290,Postres lacteos y flanes,4073.81,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2014,7,22211,Leche en polvo entera ,7071.85,t,Toneladas,0.17,kg,Kilogramos
32,Argentina,2014,7,22212,Leche en polvo descremada,1395.18,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2014,7,22251,Quesos de baja humedad (pasta dura),4152.18,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2014,7,22251,Quesos de mediana humedad (pasta semidura),14948.51,t,Toneladas,0.36,kg,Kilogramos
32,Argentina,2014,7,22251,Quesos de alta humedad (pasta blanda),22810.03,t,Toneladas,0.55,kg,Kilogramos
32,Argentina,2014,7,22251,Queso fundido,951.02,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,7,22222,Dulce de leche,11998.14,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2014,7,22120,Crema,3453.56,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,7,22222,Leche condensada,388.06,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2014,7,22241,Manteca,4014.36,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2014,8,22230,Yogur ,33470.56,t,Toneladas,0.81,kg,Kilogramos
32,Argentina,2014,8,22290,Postres lacteos y flanes,4127.14,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2014,8,22211,Leche en polvo entera ,3812.6,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,8,22212,Leche en polvo descremada,793.2,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,8,22251,Quesos de baja humedad (pasta dura),3798.63,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,8,22251,Quesos de mediana humedad (pasta semidura),12988.19,t,Toneladas,0.31,kg,Kilogramos
32,Argentina,2014,8,22251,Quesos de alta humedad (pasta blanda),21561.18,t,Toneladas,0.52,kg,Kilogramos
32,Argentina,2014,8,22251,Queso fundido,1214.88,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2014,8,22222,Dulce de leche,11679.02,t,Toneladas,0.28,kg,Kilogramos
32,Argentina,2014,8,22120,Crema,3516.63,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,8,22222,Leche condensada,543.06,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2014,8,22241,Manteca,3296.91,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2014,9,22230,Yogur ,34986.1,t,Toneladas,0.85,kg,Kilogramos
32,Argentina,2014,9,22290,Postres lacteos y flanes,3904.04,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,9,22211,Leche en polvo entera ,9141.29,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2014,9,22212,Leche en polvo descremada,148.37,t,Toneladas,0,kg,Kilogramos
32,Argentina,2014,9,22251,Quesos de baja humedad (pasta dura),4300.86,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2014,9,22251,Quesos de mediana humedad (pasta semidura),12269.96,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2014,9,22251,Quesos de alta humedad (pasta blanda),23322.31,t,Toneladas,0.56,kg,Kilogramos
32,Argentina,2014,9,22251,Queso fundido,1316.06,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2014,9,22222,Dulce de leche,10619.25,t,Toneladas,0.26,kg,Kilogramos
32,Argentina,2014,9,22120,Crema,3551.67,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,9,22222,Leche condensada,768.84,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,9,22241,Manteca,2458.89,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2014,10,22230,Yogur ,42191.98,t,Toneladas,1.02,kg,Kilogramos
32,Argentina,2014,10,22290,Postres lacteos y flanes,4006.99,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2014,10,22211,Leche en polvo entera ,9123.77,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2014,10,22212,Leche en polvo descremada,672.61,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,10,22251,Quesos de baja humedad (pasta dura),4738.95,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2014,10,22251,Quesos de mediana humedad (pasta semidura),11240.95,t,Toneladas,0.27,kg,Kilogramos
32,Argentina,2014,10,22251,Quesos de alta humedad (pasta blanda),24818.93,t,Toneladas,0.6,kg,Kilogramos
32,Argentina,2014,10,22251,Queso fundido,956.79,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,10,22222,Dulce de leche,9991.99,t,Toneladas,0.24,kg,Kilogramos
32,Argentina,2014,10,22120,Crema,3668.69,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,10,22222,Leche condensada,776.17,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,10,22241,Manteca,1940.01,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2014,11,22230,Yogur ,40863.19,t,Toneladas,0.99,kg,Kilogramos
32,Argentina,2014,11,22290,Postres lacteos y flanes,3806,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,11,22211,Leche en polvo entera ,7138.41,t,Toneladas,0.17,kg,Kilogramos
32,Argentina,2014,11,22212,Leche en polvo descremada,635.6,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2014,11,22251,Quesos de baja humedad (pasta dura),3731.74,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2014,11,22251,Quesos de mediana humedad (pasta semidura),15347.75,t,Toneladas,0.37,kg,Kilogramos
